%time SoC_Batt I_Tot_Bus I_to_Batt Air Temp Meth Mic CPU RF
650 0.591655586186 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
651 0.591041833034 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
652 0.590428079882 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
653 0.589814326731 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
654 0.589200573579 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
655 0.588586820427 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
656 0.587973067275 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
657 0.587359314124 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
658 0.586745560972 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
659 0.58613180782 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
660 0.585518054668 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
661 0.584904301516 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
662 0.584290548365 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
663 0.583676795213 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
664 0.583063042061 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
665 0.582449288909 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
666 0.581835535757 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
667 0.581221782606 0.159 12.7660655571 0.002 0.002 0.002 0.15 0.002 0.001
668 0.580608029454 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
669 0.580603426929 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
670 0.580598824404 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
671 0.58059422188 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
672 0.580589619355 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
673 0.58058501683 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
674 0.580580414306 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
675 0.580575811781 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
676 0.580571209256 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
677 0.580566606731 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
678 0.580562004207 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
679 0.580557401682 13.009 0.0957325144286 0.002 0.002 0.002 0.002 13 0.001
680 0.580552799157 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
681 0.580109447791 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
682 0.579666096425 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
683 0.579222745059 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
684 0.578779393693 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
685 0.578336042327 0.11 9.22170841429 0.002 0.002 0.002 0.002 0.002 0.1
686 0.577892690961 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
687 0.577889674188 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
688 0.577886657415 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
689 0.577883640643 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
690 0.57788062387 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
691 0.577877607097 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
692 0.577874590325 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
693 0.577871573552 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
694 0.577868556779 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
695 0.577865540007 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
696 0.577862523234 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
697 0.577859506461 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
698 0.577856489689 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
699 0.577853472916 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
700 0.577850456143 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
701 0.577847439371 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
702 0.577844422598 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
703 0.577841405825 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
704 0.577838389053 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
705 0.57783537228 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
706 0.577832355507 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
707 0.577829338735 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
708 0.577826321962 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
709 0.577823305189 0.011 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.001
710 0.577820288417 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
711 0.577820181436 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
712 0.577820074456 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
713 0.577819967476 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
714 0.577819860496 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
715 0.577819753515 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
716 0.577819646535 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
717 0.577819539555 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
718 0.577819432574 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
719 0.577819325594 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
720 0.577819218614 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
721 0.577819111634 48.209 0.00222519 48.2 0.002 0.002 0.002 0.002 0.001
722 0.577819004653 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
723 0.576182104063 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
724 0.574545203473 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
725 0.572908302883 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
726 0.571271402293 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
727 0.569634501703 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
728 0.567997601113 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
729 0.566360700523 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
730 0.564723799933 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
731 0.563086899343 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
732 0.561449998753 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
733 0.559813098163 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
734 0.558176197573 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
735 0.556539296983 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
736 0.554902396393 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
737 0.553265495803 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
738 0.551628595213 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
739 0.549991694623 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
740 0.548354794033 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
741 0.546717893443 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
742 0.545080992853 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
743 0.543444092263 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
744 0.541807191673 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
745 0.540170291083 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
746 0.538533390493 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
747 0.536896489903 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
748 0.535259589313 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
749 0.533622688723 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
750 0.531985788133 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
751 0.530348887543 0.309 34.0475322721 0.002 0.3 0.002 0.002 0.002 0.001
752 0.528711986953 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
753 0.528702370409 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
754 0.528692753866 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
755 0.528683137322 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
756 0.528673520778 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
757 0.528663904235 18.009 0.200024109214 0.002 0.002 18 0.002 0.002 0.001
758 0.528654287691 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
759 0.528040534539 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
760 0.527426781387 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
761 0.526813028235 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
762 0.526199275084 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
763 0.525585521932 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
764 0.52497176878 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
765 0.524358015628 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
766 0.523744262477 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
767 0.523130509325 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
768 0.522516756173 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
769 0.521903003021 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
770 0.521289249869 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
771 0.520675496718 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
772 0.520061743566 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
773 0.519447990414 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
774 0.518834237262 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
775 0.51822048411 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
776 0.517606730959 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
777 0.516992977807 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
778 0.516379224655 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
779 0.515765471503 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
780 0.515151718352 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
781 0.5145379652 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
782 0.513924212048 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
783 0.513310458896 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
784 0.512696705744 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
785 0.512082952593 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
786 0.511469199441 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
787 0.510855446289 0.159 12.7660655571 0.002 0.002 0.002 0.15 0.002 0.001
788 0.510241693137 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
789 0.510237090613 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
790 0.510232488088 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
791 0.510227885563 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
792 0.510223283038 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
793 0.510218680514 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
794 0.510214077989 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
795 0.510209475464 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
796 0.510204872939 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
797 0.510200270415 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
798 0.51019566789 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
799 0.510191065365 13.009 0.0957325144286 0.002 0.002 0.002 0.002 13 0.001
800 0.51018646284 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
801 0.509743111474 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
802 0.509299760108 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
803 0.508856408742 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
804 0.508413057376 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
805 0.50796970601 0.11 9.22170841429 0.002 0.002 0.002 0.002 0.002 0.1
806 0.507526354644 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
807 0.507523337871 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
808 0.507520321099 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
809 0.507517304326 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
810 0.507514287553 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
811 0.507511270781 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
812 0.507508254008 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
813 0.507505237235 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
814 0.507502220463 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
815 0.50749920369 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
816 0.507496186917 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
817 0.507493170145 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
818 0.507490153372 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
819 0.507487136599 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
820 0.507484119827 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
821 0.507481103054 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
822 0.507478086281 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
823 0.507475069509 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
824 0.507472052736 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
825 0.507469035963 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
826 0.507466019191 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
827 0.507463002418 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
828 0.507459985645 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
829 0.507456968873 0.011 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.001
830 0.5074539521 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
831 0.50745384512 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
832 0.507453738139 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
833 0.507453631159 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
834 0.507453524179 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
835 0.507453417199 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
836 0.507453310218 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
837 0.507453203238 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
838 0.507453096258 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
839 0.507452989277 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
840 0.507452882297 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
841 0.507452775317 48.209 0.00222519 48.2 0.002 0.002 0.002 0.002 0.001
842 0.507452668337 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
843 0.505815767747 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
844 0.504178867157 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
845 0.502541966567 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
846 0.500905065977 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
847 0.499268165387 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
848 0.497631264797 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
849 0.495994364207 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
850 0.494357463617 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
851 0.492720563027 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
852 0.491083662437 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
853 0.489446761847 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
854 0.487809861257 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
855 0.486172960667 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
856 0.484536060077 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
857 0.482899159487 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
858 0.481262258896 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
859 0.479625358306 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
860 0.477988457716 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
861 0.476351557126 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
862 0.474714656536 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
863 0.473077755946 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
864 0.471440855356 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
865 0.469803954766 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
866 0.468167054176 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
867 0.466530153586 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
868 0.464893252996 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
869 0.463256352406 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
870 0.461619451816 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
871 0.459982551226 0.309 34.0475322721 0.002 0.3 0.002 0.002 0.002 0.001
872 0.458345650636 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
873 0.458336034093 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
874 0.458326417549 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
875 0.458316801005 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
876 0.458307184462 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
877 0.458297567918 18.009 0.200024109214 0.002 0.002 18 0.002 0.002 0.001
878 0.458287951374 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
879 0.457674198222 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
880 0.457060445071 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
881 0.456446691919 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
882 0.455832938767 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
883 0.455219185615 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
884 0.454605432463 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
885 0.453991679312 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
886 0.45337792616 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
887 0.452764173008 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
888 0.452150419856 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
889 0.451536666704 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
890 0.450922913553 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
891 0.450309160401 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
892 0.449695407249 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
893 0.449081654097 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
894 0.448467900946 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
895 0.447854147794 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
896 0.447240394642 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
897 0.44662664149 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
898 0.446012888338 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
899 0.445399135187 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
900 0.444785382035 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
901 0.444171628883 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
902 0.443557875731 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
903 0.442944122579 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
904 0.442330369428 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
905 0.441716616276 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
906 0.441102863124 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
907 0.440489109972 0.159 12.7660655571 0.002 0.002 0.002 0.15 0.002 0.001
908 0.439875356821 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
909 0.439870754296 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
910 0.439866151771 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
911 0.439861549246 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
912 0.439856946722 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
913 0.439852344197 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
914 0.439847741672 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
915 0.439843139147 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
916 0.439838536623 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
917 0.439833934098 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
918 0.439829331573 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
919 0.439824729049 13.009 0.0957325144286 0.002 0.002 0.002 0.002 13 0.001
920 0.439820126524 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
921 0.439376775158 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
922 0.438933423792 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
923 0.438490072426 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
924 0.438046721059 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
925 0.437603369693 0.11 9.22170841429 0.002 0.002 0.002 0.002 0.002 0.1
926 0.437160018327 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
927 0.437157001555 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
928 0.437153984782 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
929 0.437150968009 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
930 0.437147951237 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
931 0.437144934464 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
932 0.437141917691 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
933 0.437138900919 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
934 0.437135884146 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
935 0.437132867373 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
936 0.437129850601 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
937 0.437126833828 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
938 0.437123817055 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
939 0.437120800283 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
940 0.43711778351 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
941 0.437114766737 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
942 0.437111749965 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
943 0.437108733192 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
944 0.437105716419 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
945 0.437102699647 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
946 0.437099682874 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
947 0.437096666101 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
948 0.437093649329 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
949 0.437090632556 0.011 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.001
950 0.437087615783 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
951 0.437087508803 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
952 0.437087401823 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
953 0.437087294843 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
954 0.437087187862 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
955 0.437087080882 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
956 0.437086973902 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
957 0.437086866921 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
958 0.437086759941 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
959 0.437086652961 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
960 0.437086545981 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
961 0.437086439 48.209 0.00222519 48.2 0.002 0.002 0.002 0.002 0.001
962 0.43708633202 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
963 0.43544943143 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
964 0.43381253084 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
965 0.43217563025 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
966 0.43053872966 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
967 0.42890182907 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
968 0.42726492848 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
